sim_id,sim_name,grid,f,beta,M,theta,seed,classification,lambda_W,lambda_W_err,t_frag,t_radial,N_peaks,peak_significance,sigma_lw,contrast,radial_collapsed,radial_width_frac,f_transition,phase,t_J,priority
P2_0333,supercritical_f2.0_beta0.5_M2.0_theta45_seed1,oblique_theta45,2.0,0.5,2.0,45.0,1,COLLAPSED,,,12.626006552649796,1.7677669529663687,10,4.576,0.1531,111.25627561396155,False,0.64,1.77,2,0.7071067811865475,2.0
P2_0334,supercritical_f2.0_beta0.5_M2.0_theta45_seed2,oblique_theta45,2.0,0.5,2.0,45.0,2,COLLAPSED,,,12.689633397144254,1.7677669529663687,12,4.699,0.1484,84.13985144449943,False,0.64,1.77,2,0.7071067811865475,2.0
P2_0335,supercritical_f2.5_beta0.5_M2.0_theta45_seed1,oblique_theta45,2.5,0.5,2.0,45.0,1,PARTIAL,1.0797489368294069,0.32392468104882205,8.288375494645928,1.1665451705268612,12,3.56,0.2199,43.10957351251845,False,0.3386,1.77,2,0.6324555320336759,2.0
P2_0336,supercritical_f2.5_beta0.5_M2.0_theta45_seed2,oblique_theta45,2.5,0.5,2.0,45.0,2,COLLAPSED,,,8.520852568157416,1.1665451705268612,12,3.913,0.2013,119.30499764423142,False,0.3386,1.77,2,0.6324555320336759,2.0
P2_0337,supercritical_f1.4_beta1.0_M1.0_theta45_seed1,oblique_theta45,1.4,1.0,1.0,45.0,1,MEASURABLE,1.528020504826315,0.13767464748485098,31.64515223852691,2.94055317534353,6,5.631,0.0901,94.83013225740106,False,0.8141,1.575,2,0.8451542547285166,2.0
P2_0338,supercritical_f1.4_beta1.0_M1.0_theta45_seed2,oblique_theta45,1.4,1.0,1.0,45.0,2,MEASURABLE,1.4489488360651044,0.10809158317045679,29.7840714715896,2.94055317534353,5,4.124,0.0746,97.67456562100038,False,0.8141,1.575,2,0.8451542547285166,2.0
P2_0339,supercritical_f1.5_beta1.0_M1.0_theta45_seed1,oblique_theta45,1.5,1.0,1.0,45.0,1,MEASURABLE,1.4499538749701204,0.11251642069768135,26.230911303514027,2.403061667891638,4,5.016,0.0776,95.46038403060936,False,0.7402,1.575,2,0.8164965809277261,2.0
P2_0340,supercritical_f1.5_beta1.0_M1.0_theta45_seed2,oblique_theta45,1.5,1.0,1.0,45.0,2,PARTIAL,1.39618251226467,0.418854753679401,26.129447446994707,2.403061667891638,6,4.122,0.0819,35.85371007913609,False,0.7402,1.575,2,0.8164965809277261,2.0
P2_0341,supercritical_f1.6_beta1.0_M1.0_theta45_seed1,oblique_theta45,1.6,1.0,1.0,45.0,1,PARTIAL,1.6215755213365932,0.4864726564009779,24.18301753020009,2.029385811041269,5,4.871,0.0903,43.24562144285593,False,0.6585,1.575,2,0.7905694150420948,2.0
P2_0342,supercritical_f1.6_beta1.0_M1.0_theta45_seed2,oblique_theta45,1.6,1.0,1.0,45.0,2,PARTIAL,1.6472729853439056,0.49418189560317166,23.33323981004939,2.029385811041269,4,4.636,0.0937,30.587233067848064,False,0.6585,1.575,2,0.7905694150420948,2.0
P2_0343,supercritical_f1.8_beta1.0_M1.0_theta45_seed1,oblique_theta45,1.8,1.0,1.0,45.0,1,COLLAPSED,,,17.822973637161688,1.5419997591841557,6,4.437,0.0991,83.69326435755497,False,0.4743,1.575,2,0.7453559924999299,2.0
P2_0344,supercritical_f1.8_beta1.0_M1.0_theta45_seed2,oblique_theta45,1.8,1.0,1.0,45.0,2,COLLAPSED,,,18.35612585838357,1.5419997591841557,6,4.202,0.105,127.25338539096559,False,0.4743,1.575,2,0.7453559924999299,2.0
P2_0345,supercritical_f2.0_beta1.0_M1.0_theta45_seed1,oblique_theta45,2.0,1.0,1.0,45.0,1,PARTIAL,1.4641800091120007,0.4392540027336002,14.932413754128806,1.237436867076458,6,4.638,0.1333,33.31991758417316,True,0.2653,1.575,2,0.7071067811865475,2.0
P2_0346,supercritical_f2.0_beta1.0_M1.0_theta45_seed2,oblique_theta45,2.0,1.0,1.0,45.0,2,PARTIAL,1.3241199695720627,0.3972359908716188,14.14420983335802,1.237436867076458,7,3.562,0.1279,41.98785359893297,True,0.2653,1.575,2,0.7071067811865475,2.0
P2_0347,supercritical_f2.5_beta1.0_M1.0_theta45_seed1,oblique_theta45,2.5,1.0,1.0,45.0,1,PARTIAL,1.2672588582917292,0.38017765748751875,9.962421756192015,0.8165816193688028,9,3.094,0.1863,32.14317939520461,True,0.05,1.575,2,0.6324555320336759,2.0
P2_0348,supercritical_f2.5_beta1.0_M1.0_theta45_seed2,oblique_theta45,2.5,1.0,1.0,45.0,2,PARTIAL,1.1279264809256393,0.3383779442776918,9.62822257975473,0.8165816193688028,9,3.282,0.2221,38.00863455343548,True,0.05,1.575,2,0.6324555320336759,2.0
P2_0349,supercritical_f1.4_beta1.0_M2.0_theta45_seed1,oblique_theta45,1.4,1.0,2.0,45.0,1,PARTIAL,1.3591112900392741,0.40773338701178224,21.907831035849405,2.94055317534353,5,5.016,0.1076,33.928885576110986,False,0.8141,1.495,2,0.8451542547285166,2.0
P2_0350,supercritical_f1.4_beta1.0_M2.0_theta45_seed2,oblique_theta45,1.4,1.0,2.0,45.0,2,MEASURABLE,1.4045974333239726,0.15717445278895253,21.82308929740385,2.94055317534353,6,4.122,0.1119,105.28607522300604,False,0.8141,1.495,2,0.8451542547285166,2.0
P2_0351,supercritical_f1.5_beta1.0_M2.0_theta45_seed1,oblique_theta45,1.5,1.0,2.0,45.0,1,MEASURABLE,1.4572375338691508,0.17049679146269064,19.729548525447466,2.403061667891638,6,4.911,0.117,96.6211825035434,False,0.7402,1.495,2,0.8164965809277261,2.0
P2_0352,supercritical_f1.5_beta1.0_M2.0_theta45_seed2,oblique_theta45,1.5,1.0,2.0,45.0,2,PARTIAL,1.5955036372650755,0.47865109117952265,19.036263217085096,2.403061667891638,5,4.676,0.1203,38.173037319653965,False,0.7402,1.495,2,0.8164965809277261,2.0
P2_0353,supercritical_f1.6_beta1.0_M2.0_theta45_seed1,oblique_theta45,1.6,1.0,2.0,45.0,1,PARTIAL,1.2777954513987944,0.3833386354196383,16.527139482933464,2.029385811041269,6,5.006,0.1151,35.34247573927323,False,0.6585,1.495,2,0.7905694150420948,2.0
P2_0354,supercritical_f1.6_beta1.0_M2.0_theta45_seed2,oblique_theta45,1.6,1.0,2.0,45.0,2,PARTIAL,1.2521396155424056,0.3756418846627217,17.01507445637737,2.029385811041269,5,5.607,0.1341,36.52696465007129,False,0.6585,1.495,2,0.7905694150420948,2.0
P2_0355,supercritical_f1.8_beta1.0_M2.0_theta45_seed1,oblique_theta45,1.8,1.0,2.0,45.0,1,COLLAPSED,,,13.231570256657301,1.5419997591841557,7,4.195,0.1503,94.96670433837325,False,0.4743,1.495,2,0.7453559924999299,2.0
P2_0356,supercritical_f1.8_beta1.0_M2.0_theta45_seed2,oblique_theta45,1.8,1.0,2.0,45.0,2,COLLAPSED,,,12.446300168930996,1.5419997591841557,7,4.044,0.1244,121.83160333226984,False,0.4743,1.495,2,0.7453559924999299,2.0
P2_0357,supercritical_f2.0_beta1.0_M2.0_theta45_seed1,oblique_theta45,2.0,1.0,2.0,45.0,1,PARTIAL,1.2670219552142805,0.38010658656428414,10.303817437765902,1.237436867076458,8,3.922,0.2113,34.63195357568496,True,0.2653,1.495,2,0.7071067811865475,2.0
P2_0358,supercritical_f2.0_beta1.0_M2.0_theta45_seed2,oblique_theta45,2.0,1.0,2.0,45.0,2,PARTIAL,1.2048013359659586,0.36144040078978756,10.552492064619882,1.237436867076458,7,4.248,0.1937,42.46440901988074,True,0.2653,1.495,2,0.7071067811865475,2.0
P2_0359,supercritical_f2.5_beta1.0_M2.0_theta45_seed1,oblique_theta45,2.5,1.0,2.0,45.0,1,PARTIAL,1.083487148508368,0.32504614455251035,7.145963801927341,0.8165816193688028,10,3.387,0.227,44.70345155574701,True,0.05,1.495,2,0.6324555320336759,2.0
P2_0360,supercritical_f2.5_beta1.0_M2.0_theta45_seed2,oblique_theta45,2.5,1.0,2.0,45.0,2,PARTIAL,1.228777454213328,0.3686332362639984,7.0314797542391725,0.8165816193688028,9,3.33,0.2432,41.32871049259886,True,0.05,1.495,2,0.6324555320336759,2.0
P2_0361,supercritical_f1.4_beta2.0_M1.0_theta45_seed1,oblique_theta45,1.4,2.0,1.0,45.0,1,PARTIAL,1.8636676145033453,0.5591002843510036,28.47026919688106,2.3104346377699163,2,5.016,0.0776,39.17141544765894,False,0.6989,1.4375,2,0.8451542547285166,2.0
P2_0362,supercritical_f1.4_beta2.0_M1.0_theta45_seed2,oblique_theta45,1.4,2.0,1.0,45.0,2,PARTIAL,1.8568131561086316,0.5570439468325895,28.360143274245967,2.3104346377699163,4,4.122,0.0819,35.85371007913609,False,0.6989,1.4375,2,0.8451542547285166,2.0
P2_0363,supercritical_f1.5_beta2.0_M1.0_theta45_seed1,oblique_theta45,1.5,2.0,1.0,45.0,1,PARTIAL,2.153688258860509,0.6461064776581527,25.6394873930357,1.8881198819148584,4,4.796,0.0963,43.24562144285593,False,0.5792,1.4375,2,0.8164965809277261,2.0
P2_0364,supercritical_f1.5_beta2.0_M1.0_theta45_seed2,oblique_theta45,1.5,2.0,1.0,45.0,2,PARTIAL,2.187818230475658,0.6563454691426974,24.73853013592428,1.8881198819148584,3,4.561,0.1,30.587233067848064,False,0.5792,1.4375,2,0.8164965809277261,2.0
P2_0365,supercritical_f1.6_beta2.0_M1.0_theta45_seed1,oblique_theta45,1.6,2.0,1.0,45.0,1,PARTIAL,1.7521640929513593,0.5256492278854078,21.47780441448315,1.594517422960997,4,4.891,0.0928,30.853386412132352,False,0.4469,1.4375,2,0.7905694150420948,2.0
P2_0366,supercritical_f1.6_beta2.0_M1.0_theta45_seed2,oblique_theta45,1.6,2.0,1.0,45.0,2,PARTIAL,1.7169837874392304,0.5150951362317691,22.111899137132283,1.594517422960997,3,5.492,0.1135,44.57922504489842,False,0.4469,1.4375,2,0.7905694150420948,2.0
P2_0367,supercritical_f1.8_beta2.0_M1.0_theta45_seed1,oblique_theta45,1.8,2.0,1.0,45.0,1,PARTIAL,1.898540046173728,0.5695620138521184,17.195055342906628,1.2115712393589795,6,4.08,0.1286,33.08455617444997,True,0.1484,1.4375,2,0.7453559924999299,2.0
P2_0368,supercritical_f1.8_beta2.0_M1.0_theta45_seed2,oblique_theta45,1.8,2.0,1.0,45.0,2,PARTIAL,2.332740416939245,0.6998221250817735,16.174559486733457,1.2115712393589795,5,3.929,0.1008,39.07752238438532,True,0.1484,1.4375,2,0.7453559924999299,2.0
P2_0369,supercritical_f2.0_beta2.0_M1.0_theta45_seed1,oblique_theta45,2.0,2.0,1.0,45.0,1,PARTIAL,1.7373910452390753,0.5212173135717225,13.390301199999131,0.9722718241315027,6,3.807,0.1913,40.85621319436992,True,0.05,1.4375,2,0.7071067811865475,2.0
P2_0370,supercritical_f2.0_beta2.0_M1.0_theta45_seed2,oblique_theta45,2.0,2.0,1.0,45.0,2,PARTIAL,1.6520716502069805,0.49562149506209413,13.713465713975044,0.9722718241315027,5,4.133,0.1728,30.751784946504298,True,0.05,1.4375,2,0.7071067811865475,2.0
P2_0371,supercritical_f2.5_beta2.0_M1.0_theta45_seed1,oblique_theta45,2.5,2.0,1.0,45.0,1,PARTIAL,1.4857207972625048,0.4457162391787514,9.28652009316316,0.6415998437897736,8,3.272,0.2044,42.47522894072124,True,0.05,1.4375,2,0.6324555320336759,2.0
P2_0372,supercritical_f2.5_beta2.0_M1.0_theta45_seed2,oblique_theta45,2.5,2.0,1.0,45.0,2,PARTIAL,1.6849486599313528,0.5054845979794058,9.137742623997129,0.6415998437897736,7,3.215,0.2212,39.547632532780696,True,0.05,1.4375,2,0.6324555320336759,2.0
P2_0373,supercritical_f1.4_beta2.0_M2.0_theta45_seed1,oblique_theta45,1.4,2.0,2.0,45.0,1,MEASURABLE,1.93801154268476,0.23856922090449395,21.413878883314595,2.3104346377699163,4,4.836,0.1231,96.6211825035434,False,0.6989,1.3575,2,0.8451542547285166,2.0
P2_0374,supercritical_f1.4_beta2.0_M2.0_theta45_seed2,oblique_theta45,1.4,2.0,2.0,45.0,2,PARTIAL,2.1218946078099594,0.6365683823429878,20.661407147547063,2.3104346377699163,3,4.601,0.1266,38.173037319653965,False,0.6989,1.3575,2,0.8451542547285166,2.0
P2_0375,supercritical_f1.5_beta2.0_M2.0_theta45_seed1,oblique_theta45,1.5,2.0,2.0,45.0,1,PARTIAL,1.6970983001979565,0.5091294900593869,17.522519010972616,1.8881198819148584,5,4.931,0.1201,35.34247573927323,False,0.5792,1.3575,2,0.8164965809277261,2.0
P2_0376,supercritical_f1.5_beta2.0_M2.0_theta45_seed2,oblique_theta45,1.5,2.0,2.0,45.0,2,PARTIAL,1.66302361682483,0.49890708504744896,18.03984082925328,1.8881198819148584,4,5.532,0.1402,36.52696465007129,False,0.5792,1.3575,2,0.8164965809277261,2.0
P2_0377,supercritical_f1.6_beta2.0_M2.0_theta45_seed1,oblique_theta45,1.6,2.0,2.0,45.0,1,COLLAPSED,,,14.719068657023987,1.594517422960997,5,4.402,0.1314,74.39401276227107,False,0.4469,1.3575,2,0.7905694150420948,2.0
P2_0378,supercritical_f1.6_beta2.0_M2.0_theta45_seed2,oblique_theta45,1.6,2.0,2.0,45.0,2,COLLAPSED,,,15.15937139822579,1.594517422960997,4,4.167,0.1374,113.11412034752496,False,0.4469,1.3575,2,0.7905694150420948,2.0
P2_0379,supercritical_f1.8_beta2.0_M2.0_theta45_seed1,oblique_theta45,1.8,2.0,2.0,45.0,1,PARTIAL,1.870175524757676,0.5610526574273027,11.836071327213789,1.2115712393589795,4,4.603,0.1657,40.294970905997516,True,0.1484,1.3575,2,0.7453559924999299,2.0
P2_0380,supercritical_f1.8_beta2.0_M2.0_theta45_seed2,oblique_theta45,1.8,2.0,2.0,45.0,2,PARTIAL,1.6912789025431405,0.5073836707629421,11.211307107560886,1.2115712393589795,5,3.527,0.1602,33.64540669077278,True,0.1484,1.3575,2,0.7453559924999299,2.0
P2_0381,supercritical_f2.0_beta2.0_M2.0_theta45_seed1,oblique_theta45,2.0,2.0,2.0,45.0,1,PARTIAL,1.5992921382012337,0.4797876414603701,9.65969368269997,0.9722718241315027,5,3.685,0.1895,38.034648685055515,True,0.05,1.3575,2,0.7071067811865475,2.0
P2_0382,supercritical_f2.0_beta2.0_M2.0_theta45_seed2,oblique_theta45,2.0,2.0,2.0,45.0,2,PARTIAL,1.571726673611251,0.47151800208337524,9.72257098141529,0.9722718241315027,5,3.779,0.2077,30.65687528198349,True,0.05,1.3575,2,0.7071067811865475,2.0
P2_0383,supercritical_f2.5_beta2.0_M2.0_theta45_seed1,oblique_theta45,2.5,2.0,2.0,45.0,1,PARTIAL,1.695119782658733,0.5085359347976198,6.265891839750672,0.6415998437897736,8,3.07,0.2989,33.69326325445155,True,0.05,1.3575,2,0.6324555320336759,2.0
P2_0384,supercritical_f2.5_beta2.0_M2.0_theta45_seed2,oblique_theta45,2.5,2.0,2.0,45.0,2,PARTIAL,1.4260933908160378,0.42782801724481134,6.410377577739976,0.6415998437897736,8,2.857,0.2534,31.837897435885708,True,0.05,1.3575,2,0.6324555320336759,2.0
P2_0385,supercritical_f1.4_beta0.5_M1.0_theta60_seed1,oblique_theta60,1.4,0.5,1.0,60.0,1,MEASURABLE,0.9105552647543127,0.07065908854493466,47.88181637657269,4.116774445480941,7,5.016,0.0776,100.2854994354053,False,0.9052,1.925,2,0.8451542547285166,2.0
P2_0386,supercritical_f1.4_beta0.5_M1.0_theta60_seed2,oblique_theta60,1.4,0.5,1.0,60.0,2,MEASURABLE,0.9094763726812788,0.07448611492259673,47.69660459759549,4.116774445480941,9,4.122,0.0819,94.51084598222377,False,0.9052,1.925,2,0.8451542547285166,2.0
P2_0387,supercritical_f1.5_beta0.5_M1.0_theta60_seed1,oblique_theta60,1.5,0.5,1.0,60.0,1,MEASURABLE,0.9435608203426353,0.08133494271353517,43.12095607010549,3.3642863350482926,9,4.921,0.0862,110.05136955465625,False,0.8675,1.925,2,0.8164965809277261,2.0
P2_0388,supercritical_f1.5_beta0.5_M1.0_theta60_seed2,oblique_theta60,1.5,0.5,1.0,60.0,2,MEASURABLE,0.9489328794767103,0.08492949271316558,41.60570977405447,3.3642863350482926,8,4.686,0.0895,94.36686871544796,False,0.8675,1.925,2,0.8164965809277261,2.0
P2_0389,supercritical_f1.6_beta0.5_M1.0_theta60_seed1,oblique_theta60,1.6,0.5,1.0,60.0,1,MEASURABLE,0.868768067802837,0.06176940962078171,36.12176196981256,2.8411401354577763,9,5.216,0.0711,110.25588294887163,False,0.8258,1.925,2,0.7905694150420948,2.0
P2_0390,supercritical_f1.6_beta0.5_M1.0_theta60_seed2,oblique_theta60,1.6,0.5,1.0,60.0,2,MEASURABLE,0.8632306860640812,0.07510106968757506,37.18819400335883,2.8411401354577763,8,5.817,0.087,104.62797759731832,False,0.8258,1.925,2,0.7905694150420948,2.0
P2_0391,supercritical_f1.8_beta0.5_M1.0_theta60_seed1,oblique_theta60,1.8,0.5,1.0,60.0,1,MEASURABLE,0.8712207085578347,0.06664838420467435,28.918956713070237,2.1587996628578177,11,4.805,0.0765,111.27674939941082,False,0.7318,1.925,2,0.7453559924999299,2.0
P2_0392,supercritical_f1.8_beta0.5_M1.0_theta60_seed2,oblique_theta60,1.8,0.5,1.0,60.0,2,MEASURABLE,0.9395638672950174,0.05637383203770104,27.202668227688086,2.1587996628578177,10,4.654,0.06,100.47143486924632,False,0.7318,1.925,2,0.7453559924999299,2.0
P2_0393,supercritical_f2.0_beta0.5_M1.0_theta60_seed1,oblique_theta60,2.0,0.5,1.0,60.0,1,PARTIAL,0.8203962961891869,0.24611888885675604,22.520052018180355,1.7324116139070411,13,4.782,0.1062,30.129912143053048,False,0.6252,1.925,2,0.7071067811865475,2.0
P2_0394,supercritical_f2.0_beta0.5_M1.0_theta60_seed2,oblique_theta60,2.0,0.5,1.0,60.0,2,MEASURABLE,0.8146173083235705,0.07812179986823041,23.063555973503483,1.7324116139070411,12,5.108,0.0959,100.73112364439838,False,0.6252,1.925,2,0.7071067811865475,2.0
P2_0395,supercritical_f2.5_beta0.5_M1.0_theta60_seed1,oblique_theta60,2.5,0.5,1.0,60.0,1,COLLAPSED,,,15.618238338501678,1.143214267116324,16,4.247,0.1419,109.64642682916259,False,0.3114,1.925,2,0.6324555320336759,2.0
P2_0396,supercritical_f2.5_beta0.5_M1.0_theta60_seed2,oblique_theta60,2.5,0.5,1.0,60.0,2,COLLAPSED,,,15.368021685813353,1.143214267116324,15,4.19,0.1536,128.53994573700362,False,0.3114,1.925,2,0.6324555320336759,2.0
P2_0397,supercritical_f1.4_beta0.5_M2.0_theta60_seed1,oblique_theta60,1.4,0.5,2.0,60.0,1,MEASURABLE,0.9151293233307095,0.10633802737102845,36.01425084921091,4.116774445480941,9,4.921,0.1162,96.49409443690625,False,0.9052,1.845,2,0.8451542547285166,2.0
P2_0398,supercritical_f1.4_beta0.5_M2.0_theta60_seed2,oblique_theta60,1.4,0.5,2.0,60.0,2,MEASURABLE,0.9203395108822374,0.10998057155042737,34.748730202692784,4.116774445480941,8,4.686,0.1195,121.31815222344318,False,0.9052,1.845,2,0.8451542547285166,2.0
P2_0399,supercritical_f1.5_beta0.5_M2.0_theta60_seed1,oblique_theta60,1.5,0.5,2.0,60.0,1,MEASURABLE,0.841465030053773,0.08507211453843645,29.46969106390849,3.3642863350482926,10,5.216,0.1011,90.6283055948047,False,0.8675,1.845,2,0.8164965809277261,2.0
P2_0400,supercritical_f1.5_beta0.5_M2.0_theta60_seed2,oblique_theta60,1.5,0.5,2.0,60.0,2,MEASURABLE,0.8361016732915874,0.09782389577511573,30.33973230374415,3.3642863350482926,9,5.817,0.117,81.87731342844401,False,0.8675,1.845,2,0.8164965809277261,2.0
P2_0401,supercritical_f1.6_beta0.5_M2.0_theta60_seed1,oblique_theta60,1.6,0.5,2.0,60.0,1,MEASURABLE,0.8292026725914394,0.08267150645736651,24.754797286813062,2.8411401354577763,10,4.887,0.0997,106.26609491938048,False,0.8258,1.845,2,0.7905694150420948,2.0
P2_0402,supercritical_f1.6_beta0.5_M2.0_theta60_seed2,oblique_theta60,1.6,0.5,2.0,60.0,2,MEASURABLE,0.9382633711819623,0.09748556426580589,25.49530644247064,2.8411401354577763,9,4.652,0.1039,100.8799076836022,False,0.8258,1.845,2,0.7905694150420948,2.0
P2_0403,supercritical_f1.8_beta0.5_M2.0_theta60_seed1,oblique_theta60,1.8,0.5,2.0,60.0,1,PARTIAL,0.8830971461141264,0.2649291438342379,19.90611995940501,2.1587996628578177,9,5.488,0.1042,40.113173186532585,False,0.7318,1.845,2,0.7453559924999299,2.0
P2_0404,supercritical_f1.8_beta0.5_M2.0_theta60_seed2,oblique_theta60,1.8,0.5,2.0,60.0,2,MEASURABLE,0.8099782740136031,0.08196980133017663,18.85538013544331,2.1587996628578177,10,4.412,0.1012,91.97972776676829,False,0.7318,1.845,2,0.7453559924999299,2.0
P2_0405,supercritical_f2.0_beta0.5_M2.0_theta60_seed1,oblique_theta60,2.0,0.5,2.0,60.0,1,PARTIAL,0.7551859728413824,0.22655579185241473,16.24584846635904,1.7324116139070411,12,4.66,0.1234,44.594352760723275,False,0.6252,1.845,2,0.7071067811865475,2.0
P2_0406,supercritical_f2.0_beta0.5_M2.0_theta60_seed2,oblique_theta60,2.0,0.5,2.0,60.0,2,MEASURABLE,0.774241947584358,0.10374842097630399,16.351596650562076,1.7324116139070411,12,4.754,0.134,102.87194535287195,False,0.6252,1.845,2,0.7071067811865475,2.0
P2_0407,supercritical_f2.5_beta0.5_M2.0_theta60_seed1,oblique_theta60,2.5,0.5,2.0,60.0,1,COLLAPSED,,,10.538090821398857,1.143214267116324,16,4.045,0.2207,137.965274862656,False,0.3114,1.845,2,0.6324555320336759,2.0
P2_0408,supercritical_f2.5_beta0.5_M2.0_theta60_seed2,oblique_theta60,2.5,0.5,2.0,60.0,2,PARTIAL,0.6734014999394464,0.2020204499818339,10.781089562562686,1.143214267116324,16,3.832,0.1884,39.81257262353753,False,0.3114,1.845,2,0.6324555320336759,2.0
P2_0409,supercritical_f1.4_beta1.0_M1.0_theta60_seed1,oblique_theta60,1.4,1.0,1.0,60.0,1,MEASURABLE,1.2118331280832872,0.09597718374419635,33.88640719336246,2.898545272838622,6,5.201,0.0792,114.35501265693048,False,0.8087,1.6125,2,0.8451542547285166,2.0
P2_0410,supercritical_f1.4_beta1.0_M1.0_theta60_seed2,oblique_theta60,1.4,1.0,1.0,60.0,2,MEASURABLE,1.2307869952649686,0.09230902464487264,33.22096494905519,2.898545272838622,7,5.07,0.075,89.85863277136154,False,0.8087,1.6125,2,0.8451542547285166,2.0
P2_0411,supercritical_f1.5_beta1.0_M1.0_theta60_seed1,oblique_theta60,1.5,1.0,1.0,60.0,1,PARTIAL,1.2848267146835903,0.3854480144050771,29.68889109643125,2.3687322154931856,6,4.785,0.0831,38.33935311444336,False,0.7327,1.6125,2,0.8164965809277261,2.0
P2_0412,supercritical_f1.5_beta1.0_M1.0_theta60_seed2,oblique_theta60,1.5,1.0,1.0,60.0,2,MEASURABLE,1.1601459600478428,0.08295043614342075,28.142844813391193,2.3687322154931856,5,5.459,0.0715,104.36393300032007,False,0.7327,1.6125,2,0.8164965809277261,2.0
P2_0413,supercritical_f1.6_beta1.0_M1.0_theta60_seed1,oblique_theta60,1.6,1.0,1.0,60.0,1,MEASURABLE,1.197328351338044,0.08764443531794482,25.38279871175663,2.000394585169251,7,5.082,0.0732,95.29025911844478,False,0.6486,1.6125,2,0.7905694150420948,2.0
P2_0414,supercritical_f1.6_beta1.0_M1.0_theta60_seed2,oblique_theta60,1.6,1.0,1.0,60.0,2,PARTIAL,1.1406159777929166,0.34218479333787494,25.640616413751932,2.000394585169251,7,5.405,0.0717,40.466910897489626,False,0.6486,1.6125,2,0.7905694150420948,2.0
P2_0415,supercritical_f1.8_beta1.0_M1.0_theta60_seed1,oblique_theta60,1.8,1.0,1.0,60.0,1,PARTIAL,1.2692052587173273,0.3807615776151982,19.62610057603217,1.5199711911958105,8,4.65,0.088,36.130352063196455,False,0.4589,1.6125,2,0.7453559924999299,2.0
P2_0416,supercritical_f1.8_beta1.0_M1.0_theta60_seed2,oblique_theta60,1.8,1.0,1.0,60.0,2,PARTIAL,0.9723254320746717,0.2916976296224015,20.560672878591145,1.5199711911958105,8,4.283,0.1116,32.08957407275085,False,0.4589,1.6125,2,0.7453559924999299,2.0
P2_0417,supercritical_f2.0_beta1.0_M1.0_theta60_seed1,oblique_theta60,2.0,1.0,1.0,60.0,1,PARTIAL,1.1955648448541998,0.35866945345625995,15.978339989419979,1.2197591975467943,9,4.468,0.1345,44.94285063895054,True,0.2439,1.6125,2,0.7071067811865475,2.0
P2_0418,supercritical_f2.0_beta1.0_M1.0_theta60_seed2,oblique_theta60,2.0,1.0,1.0,60.0,2,PARTIAL,1.0396623664464688,0.31189870993394064,15.568984710780098,1.2197591975467943,9,4.329,0.1491,35.55793749129613,True,0.2439,1.6125,2,0.7071067811865475,2.0
P2_0419,supercritical_f2.5_beta1.0_M1.0_theta60_seed1,oblique_theta60,2.5,1.0,1.0,60.0,1,PARTIAL,0.9300358081454754,0.2790107424436426,10.822510850234998,0.8049161676635341,12,3.241,0.2038,42.09029290544502,True,0.05,1.6125,2,0.6324555320336759,2.0
P2_0420,supercritical_f2.5_beta1.0_M1.0_theta60_seed2,oblique_theta60,2.5,1.0,1.0,60.0,2,PARTIAL,0.8055778865538021,0.24167336596614064,10.783432516090455,0.8049161676635341,11,2.856,0.2132,33.28259436411233,True,0.05,1.6125,2,0.6324555320336759,2.0
P2_0421,supercritical_f1.4_beta1.0_M2.0_theta60_seed1,oblique_theta60,1.4,1.0,2.0,60.0,1,MEASURABLE,1.2179290556055076,0.1377477761889829,24.795905954484176,2.898545272838622,7,4.785,0.1131,92.43977176703658,False,0.8087,1.5325,2,0.8451542547285166,2.0
P2_0422,supercritical_f1.4_beta1.0_M2.0_theta60_seed2,oblique_theta60,1.4,1.0,2.0,60.0,2,MEASURABLE,1.1251882915167137,0.11420661158894645,23.504661424298632,2.898545272838622,5,5.459,0.1015,83.83603595588674,False,0.8087,1.5325,2,0.8451542547285166,2.0
P2_0423,supercritical_f1.5_beta1.0_M2.0_theta60_seed1,oblique_theta60,1.5,1.0,2.0,60.0,1,MEASURABLE,1.1596995498360692,0.11968099354308234,20.708381750535185,2.3687322154931856,7,5.082,0.1032,106.75960738158375,False,0.7327,1.5325,2,0.8164965809277261,2.0
P2_0424,supercritical_f1.5_beta1.0_M2.0_theta60_seed2,oblique_theta60,1.5,1.0,2.0,60.0,2,MEASURABLE,1.154374324212071,0.11739986877236762,20.918720549482973,2.3687322154931856,6,5.405,0.1017,90.53077080599118,False,0.7327,1.5325,2,0.8164965809277261,2.0
P2_0425,supercritical_f1.6_beta1.0_M2.0_theta60_seed1,oblique_theta60,1.6,1.0,2.0,60.0,1,PARTIAL,1.1093885847486895,0.33281657542460685,17.611644858744572,2.000394585169251,7,4.718,0.1109,35.41331739701206,False,0.6486,1.5325,2,0.7905694150420948,2.0
P2_0426,supercritical_f1.6_beta1.0_M2.0_theta60_seed2,oblique_theta60,1.6,1.0,2.0,60.0,2,MEASURABLE,1.1110546620862718,0.1405484147539134,17.736258007572527,2.000394585169251,7,5.651,0.1265,89.37228200946284,False,0.6486,1.5325,2,0.7905694150420948,2.0
P2_0427,supercritical_f1.8_beta1.0_M2.0_theta60_seed1,oblique_theta60,1.8,1.0,2.0,60.0,1,COLLAPSED,,,13.911620162976963,1.5199711911958105,7,4.501,0.1592,100.13064805256539,False,0.4589,1.5325,2,0.7453559924999299,2.0
